"date_time","weather_general","weather_detailed","clouds_coverage_pct","temperature","rain_mm","snow_mm","traffic"
2018-10-31 08:00:00,"Mist","mist",90,4.4,0,0,5273
2018-10-31 09:00:00,"Mist","mist",75,5.6,0,0,5139
2018-10-31 10:00:00,"Mist","mist",75,7.8,0,0,4259
2018-10-31 11:00:00,"Clouds","broken clouds",75,10.1,0,0,4301
2018-10-31 12:00:00,"Clouds","broken clouds",75,11.8,0,0,4386
2018-10-31 13:00:00,"Clear","sky is clear",1,13.7,0,0,4316
2018-10-31 14:00:00,"Clouds","broken clouds",75,15.5,0,0,4710
2018-10-31 15:00:00,"Clouds","overcast clouds",90,16.1,0,0,5408
2018-10-31 16:00:00,"Clouds","overcast clouds",90,15.8,0,0,6360
2018-10-31 17:00:00,"Clouds","overcast clouds",90,14.8,0,0,5970
2018-10-31 18:00:00,"Clouds","broken clouds",75,13.4,0,0,4401
2018-10-31 19:00:00,"Clear","sky is clear",1,11.9,0,0,3115
2018-10-31 20:00:00,"Clear","sky is clear",1,9.3,0,0,2530
2018-10-31 21:00:00,"Clouds","broken clouds",75,8.4,0,0,2138
2018-10-31 22:00:00,"Clouds","broken clouds",75,8.8,0,0,1413
2018-10-31 23:00:00,"Mist","mist",40,8.8,0,0,993
2018-10-31 23:00:00,"Drizzle","light intensity drizzle",40,8.8,0,0,998
2018-11-01 00:00:00,"Clouds","few clouds",20,7.3,0,0,1020
2018-11-01 01:00:00,"Mist","mist",20,6,0,0,559
2018-11-01 02:00:00,"Mist","mist",20,5.6,0,0,440
2018-11-01 03:00:00,"Mist","mist",1,5.5,0,0,476
2018-11-01 04:00:00,"Mist","mist",1,5.6,0,0,959
2018-11-01 05:00:00,"Mist","mist",1,5.8,0,0,2818
2018-11-01 06:00:00,"Mist","mist",1,6,0,0,5703
2018-11-01 07:00:00,"Fog","fog",1,6.5,0,0,6309
2018-11-01 08:00:00,"Fog","fog",1,6.3,0,0,5869
2018-11-01 08:00:00,"Mist","mist",1,6.3,0,0,5868
2018-11-01 09:00:00,"Mist","mist",75,6.7,0,0,5413
2018-11-01 10:00:00,"Mist","mist",1,7.6,0,0,4324
2018-11-01 11:00:00,"Clouds","broken clouds",75,11.7,0,0,4468
2018-11-01 12:00:00,"Clouds","few clouds",20,13.9,0,0,4729
2018-11-01 13:00:00,"Clouds","few clouds",20,14.1,0,0,4646
2018-11-01 14:00:00,"Clear","sky is clear",1,16.9,0,0,5188
2018-11-01 15:00:00,"Clear","sky is clear",1,17.7,0,0,5605
2018-11-01 16:00:00,"Clear","sky is clear",1,17.9,0,0,6325
2018-11-01 17:00:00,"Clear","sky is clear",1,17.6,0,0,6131
2018-11-01 18:00:00,"Clear","sky is clear",1,15.3,0,0,4722
2018-11-01 19:00:00,"Clear","sky is clear",1,13,0,0,3280
2018-11-01 20:00:00,"Clear","sky is clear",1,9.6,0,0,2921
2018-11-01 21:00:00,"Clear","sky is clear",1,7.6,0,0,2447
2018-11-01 22:00:00,"Clear","sky is clear",1,6.3,0,0,1713
2018-11-01 23:00:00,"Clear","sky is clear",1,5.1,0,0,1112
2018-11-02 00:00:00,"Clear","sky is clear",1,4.1,0,0,635
2018-11-02 01:00:00,"Clear","sky is clear",1,4.4,0,0,365
2018-11-02 02:00:00,"Clear","sky is clear",1,3.9,0,0,311
2018-11-02 03:00:00,"Clear","sky is clear",1,4.1,0,0,368
2018-11-02 04:00:00,"Mist","mist",1,3.8,0,0,768
2018-11-02 05:00:00,"Mist","mist",1,3.6,0,0,2475
2018-11-02 06:00:00,"Mist","mist",1,2.9,0,0,5223
2018-11-02 06:00:00,"Fog","fog",1,2.9,0,0,5228
2018-11-02 07:00:00,"Mist","mist",1,3.9,0,0,6172
2018-11-02 07:00:00,"Fog","fog",1,3.9,0,0,6172
2018-11-02 08:00:00,"Mist","mist",1,4.1,0,0,5306
2018-11-02 09:00:00,"Mist","mist",1,5.7,0,0,4751
2018-11-02 10:00:00,"Clear","sky is clear",1,9.6,0,0,4251
2018-11-02 11:00:00,"Haze","haze",1,12.6,0,0,4657
2018-11-02 12:00:00,"Clear","sky is clear",1,15.4,0,0,4549
2018-11-02 13:00:00,"Clear","sky is clear",1,17.3,0,0,4606
2018-11-02 14:00:00,"Clouds","few clouds",20,18.6,0,0,4809
2018-11-02 15:00:00,"Clouds","few clouds",20,19.4,0,0,5596
2018-11-02 16:00:00,"Clear","sky is clear",1,19.9,0,0,6026
2018-11-02 17:00:00,"Clear","sky is clear",1,19.5,0,0,5780
2018-11-02 18:00:00,"Clouds","few clouds",20,17.4,0,0,4713
2018-11-02 19:00:00,"Clear","sky is clear",1,15.1,0,0,3394
2018-11-02 20:00:00,"Clear","sky is clear",1,11.5,0,0,2721
2018-11-02 21:00:00,"Clear","sky is clear",1,9.7,0,0,2700
2018-11-02 22:00:00,"Clear","sky is clear",1,8.3,0,0,2431
2018-11-02 23:00:00,"Clear","sky is clear",1,7.6,0,0,1758
2018-11-03 00:00:00,"Clear","sky is clear",1,6.8,0,0,1251
2018-11-03 01:00:00,"Clear","sky is clear",1,6.5,0,0,743
2018-11-03 02:00:00,"Clear","sky is clear",1,6.3,0,0,529
2018-11-03 03:00:00,"Clear","sky is clear",1,5.4,0,0,334
2018-11-03 04:00:00,"Mist","mist",1,5.3,0,0,357
2018-11-03 05:00:00,"Mist","mist",1,4.3,0,0,619
2018-11-03 06:00:00,"Mist","mist",1,3.9,0,0,1196
2018-11-03 07:00:00,"Mist","mist",1,3.3,0,0,1837
2018-11-03 07:00:00,"Fog","fog",1,3.3,0,0,1846
2018-11-03 08:00:00,"Mist","mist",1,3.1,0,0,2753
2018-11-03 09:00:00,"Mist","mist",20,4.4,0,0,3312
2018-11-03 10:00:00,"Clouds","scattered clouds",40,9.9,0,0,3724
2018-11-03 11:00:00,"Clear","sky is clear",1,11.5,0,0,4413
2018-11-03 12:00:00,"Clear","sky is clear",1,15.3,0,0,4527
2018-11-03 13:00:00,"Clear","sky is clear",1,18.1,0,0,4617
2018-11-03 14:00:00,"Clear","sky is clear",1,21.1,0,0,4375
2018-11-03 15:00:00,"Clear","sky is clear",1,22,0,0,4316
2018-11-03 16:00:00,"Clear","sky is clear",1,21.9,0,0,4383
2018-11-03 17:00:00,"Clear","sky is clear",1,21.3,0,0,4290
2018-11-03 18:00:00,"Clear","sky is clear",1,19.7,0,0,4184
2018-11-03 19:00:00,"Clear","sky is clear",1,15.3,0,0,3480
2018-11-03 20:00:00,"Clear","sky is clear",1,12.4,0,0,2683
2018-11-03 21:00:00,"Clear","sky is clear",1,10.9,0,0,2594
2018-11-03 22:00:00,"Clear","sky is clear",1,11.5,0,0,2475
2018-11-03 23:00:00,"Clear","sky is clear",1,10.9,0,0,1953
2018-11-04 00:00:00,"Clear","sky is clear",1,10.5,0,0,1277
2018-11-04 01:00:00,"Clear","sky is clear",1,10.3,0,0,545
2018-11-04 01:00:00,"Clear","sky is clear",1,9.7,0,0,543
2018-11-04 02:00:00,"Clear","sky is clear",1,9.2,0,0,332
2018-11-04 03:00:00,"Mist","mist",1,8.7,0,0,198
2018-11-04 04:00:00,"Clear","sky is clear",1,8.4,0,0,240
2018-11-04 05:00:00,"Clear","sky is clear",1,8.6,0,0,452
2018-11-04 06:00:00,"Clear","sky is clear",1,8.1,0,0,824
2018-11-04 07:00:00,"Clear","sky is clear",1,7.3,0,0,1381
2018-11-04 08:00:00,"Clear","sky is clear",1,7.9,0,0,2165
2018-11-04 09:00:00,"Clear","sky is clear",1,12.1,0,0,3180
2018-11-04 10:00:00,"Clear","sky is clear",1,14.7,0,0,4099
2018-11-04 11:00:00,"Clear","sky is clear",1,16.1,0,0,3600
2018-11-04 12:00:00,"Clear","sky is clear",1,18.7,0,0,3684
2018-11-04 13:00:00,"Clear","sky is clear",1,19.3,0,0,3622
2018-11-04 14:00:00,"Clear","sky is clear",1,20.4,0,0,3566
2018-11-04 15:00:00,"Clouds","few clouds",20,20.6,0,0,3911
2018-11-04 16:00:00,"Clear","sky is clear",1,20.3,0,0,3782
2018-11-04 17:00:00,"Clear","sky is clear",1,18.6,0,0,3788
2018-11-04 18:00:00,"Clear","sky is clear",1,16.2,0,0,3203
2018-11-04 19:00:00,"Clear","sky is clear",1,14.9,0,0,2622
2018-11-04 20:00:00,"Clear","sky is clear",1,13,0,0,2068
2018-11-04 21:00:00,"Clear","sky is clear",1,12.5,0,0,1920
2018-11-04 22:00:00,"Clear","sky is clear",1,11.9,0,0,1306
2018-11-04 23:00:00,"Clear","sky is clear",1,11.3,0,0,820
2018-11-05 00:00:00,"Clear","sky is clear",1,11.1,0,0,442
2018-11-05 01:00:00,"Clear","sky is clear",1,10.1,0,0,280
2018-11-05 02:00:00,"Clouds","broken clouds",75,10.5,0,0,210
2018-11-05 03:00:00,"Clouds","scattered clouds",40,10.6,0,0,285
2018-11-05 04:00:00,"Clouds","broken clouds",75,10.5,0,0,854
2018-11-05 05:00:00,"Clouds","broken clouds",75,9.7,0,0,2678
2018-11-05 06:00:00,"Clouds","scattered clouds",40,9.6,0,0,5675
2018-11-05 07:00:00,"Clouds","overcast clouds",90,9.8,0,0,6110
2018-11-05 08:00:00,"Clouds","broken clouds",75,9.7,0,0,5709
2018-11-05 09:00:00,"Clouds","overcast clouds",90,10.4,0,0,4572
2018-11-05 10:00:00,"Clouds","overcast clouds",90,11.8,0,0,4034
2018-11-05 11:00:00,"Clouds","overcast clouds",90,13.4,0,0,4085
2018-11-05 12:00:00,"Clouds","overcast clouds",90,14.8,0,0,4359
2018-11-05 13:00:00,"Clouds","scattered clouds",40,15.5,0,0,4290
2018-11-05 14:00:00,"Clouds","overcast clouds",90,16.8,0,0,4715
2018-11-05 15:00:00,"Rain","light rain",90,16.9,0,0,5165
2018-11-05 16:00:00,"Rain","light rain",90,16.5,0,0,6190
2018-11-05 17:00:00,"Clouds","scattered clouds",40,15.5,0,0,5687
2018-11-05 18:00:00,"Rain","light rain",40,14.7,0,0,4026
2018-11-05 19:00:00,"Drizzle","light intensity drizzle",1,13.9,0,0,2676
2018-11-05 20:00:00,"Clear","sky is clear",1,13.6,0,0,2171
2018-11-05 21:00:00,"Clear","sky is clear",1,12.7,0,0,1928
2018-11-05 22:00:00,"Clear","sky is clear",1,11.4,0,0,1277
2018-11-05 23:00:00,"Clear","sky is clear",1,11.2,0,0,805
2018-11-06 00:00:00,"Clear","sky is clear",1,9.9,0,0,478
2018-11-06 01:00:00,"Clear","sky is clear",1,8.7,0,0,284
2018-11-06 02:00:00,"Clear","sky is clear",1,8.4,0,0,236
2018-11-06 03:00:00,"Clear","sky is clear",1,7.7,0,0,316
2018-11-06 04:00:00,"Clear","sky is clear",1,6.9,0,0,803
2018-11-06 05:00:00,"Clear","sky is clear",1,6.5,0,0,2764
2018-11-06 06:00:00,"Clear","sky is clear",1,6.3,0,0,5620
2018-11-06 07:00:00,"Clear","sky is clear",1,5.8,0,0,6005
2018-11-06 08:00:00,"Clear","sky is clear",1,5.8,0,0,5490
2018-11-06 09:00:00,"Clear","sky is clear",1,7.2,0,0,5087
2018-11-06 10:00:00,"Clear","sky is clear",1,10.3,0,0,4221
2018-11-06 11:00:00,"Clear","sky is clear",1,11.7,0,0,4305
2018-11-06 12:00:00,"Clear","sky is clear",1,12.4,0,0,4445
2018-11-06 13:00:00,"Clear","sky is clear",1,13.4,0,0,4592
2018-11-06 14:00:00,"Clouds","few clouds",20,14,0,0,4610
2018-11-06 15:00:00,"Clouds","few clouds",20,14.2,0,0,5516
2018-11-06 16:00:00,"Clear","sky is clear",1,14,0,0,6187
2018-11-06 17:00:00,"Clear","sky is clear",1,11.5,0,0,5440
2018-11-06 18:00:00,"Clear","sky is clear",1,10.1,0,0,3817
2018-11-06 19:00:00,"Clear","sky is clear",1,7.5,0,0,2685
2018-11-06 20:00:00,"Clear","sky is clear",1,5.4,0,0,2187
2018-11-06 21:00:00,"Clear","sky is clear",1,3.9,0,0,1891
2018-11-06 22:00:00,"Clear","sky is clear",1,2.7,0,0,1406
2018-11-06 23:00:00,"Clear","sky is clear",1,2.1,0,0,974
2018-11-07 00:00:00,"Clear","sky is clear",1,1.5,0,0,686
2018-11-07 01:00:00,"Clear","sky is clear",1,1.1,0,0,447
2018-11-07 02:00:00,"Clear","sky is clear",1,1.2,0,0,351
2018-11-07 03:00:00,"Clear","sky is clear",1,0.8,0,0,454
2018-11-07 04:00:00,"Clear","sky is clear",1,0.1,0,0,954
2018-11-07 05:00:00,"Clear","sky is clear",1,0.1,0,0,2840
2018-11-07 06:00:00,"Clear","sky is clear",1,0,0,0,5821
2018-11-07 07:00:00,"Mist","mist",1,-0.1,0,0,6240
2018-11-07 08:00:00,"Mist","mist",90,0.2,0,0,5773
2018-11-07 08:00:00,"Fog","fog",90,0.2,0,0,5773
2018-11-07 09:00:00,"Mist","mist",1,2.9,0,0,5219
2018-11-07 10:00:00,"Clear","sky is clear",1,7.4,0,0,4159
2018-11-07 11:00:00,"Clouds","few clouds",20,11.4,0,0,4421
2018-11-07 12:00:00,"Clear","sky is clear",1,12.5,0,0,4481
2018-11-07 13:00:00,"Clouds","few clouds",20,14.2,0,0,4585
2018-11-07 14:00:00,"Clouds","few clouds",20,14.9,0,0,4885
2018-11-07 15:00:00,"Clouds","few clouds",20,15,0,0,5367
2018-11-07 16:00:00,"Clear","sky is clear",1,14.7,0,0,6270
2018-11-07 17:00:00,"Clouds","scattered clouds",40,13.6,0,0,5926
2018-11-07 18:00:00,"Clear","sky is clear",1,11.9,0,0,4018
2018-11-07 19:00:00,"Clear","sky is clear",1,11.3,0,0,2899
2018-11-07 20:00:00,"Clear","sky is clear",1,10.6,0,0,2430
2018-11-07 21:00:00,"Clear","sky is clear",1,9.9,0,0,2130
2018-11-07 22:00:00,"Clear","sky is clear",1,10.1,0,0,1483
2018-11-07 23:00:00,"Clear","sky is clear",1,9.5,0,0,968
2018-11-08 00:00:00,"Clear","sky is clear",1,9.2,0,0,690
2018-11-08 01:00:00,"Clear","sky is clear",1,8.8,0,0,505
2018-11-08 02:00:00,"Clear","sky is clear",1,8.4,0,0,423
2018-11-08 03:00:00,"Clear","sky is clear",1,7.9,0,0,417
2018-11-08 04:00:00,"Clear","sky is clear",1,7.5,0,0,921
2018-11-08 05:00:00,"Clear","sky is clear",1,7.1,0,0,2920
2018-11-08 06:00:00,"Clear","sky is clear",1,6.7,0,0,5700
2018-11-08 07:00:00,"Clear","sky is clear",1,6.5,0,0,5805
2018-11-08 08:00:00,"Clear","sky is clear",1,6.7,0,0,4978
2018-11-08 09:00:00,"Clear","sky is clear",1,8.6,0,0,5479
2018-11-08 10:00:00,"Clear","sky is clear",1,11,0,0,4226
2018-11-08 11:00:00,"Clear","sky is clear",1,13.2,0,0,4509
2018-11-08 12:00:00,"Clear","sky is clear",1,15.2,0,0,4730
2018-11-08 13:00:00,"Clear","sky is clear",1,17.2,0,0,4906
2018-11-08 14:00:00,"Clear","sky is clear",1,18.7,0,0,5003
2018-11-08 15:00:00,"Clear","sky is clear",1,19.3,0,0,5462
2018-11-08 16:00:00,"Clear","sky is clear",1,18.7,0,0,6151
2018-11-08 17:00:00,"Clear","sky is clear",1,17.3,0,0,5822
2018-11-08 18:00:00,"Clear","sky is clear",1,15.5,0,0,4168
2018-11-08 19:00:00,"Clear","sky is clear",1,13.9,0,0,2857
2018-11-08 20:00:00,"Clear","sky is clear",1,12.5,0,0,2372
2018-11-08 21:00:00,"Clear","sky is clear",1,11.4,0,0,1970
2018-11-08 22:00:00,"Clear","sky is clear",1,10.6,0,0,1691
2018-11-08 23:00:00,"Clear","sky is clear",1,9.8,0,0,1041
2018-11-09 00:00:00,"Clear","sky is clear",1,8.8,0,0,572
2018-11-09 01:00:00,"Clear","sky is clear",1,8.1,0,0,384
2018-11-09 02:00:00,"Clear","sky is clear",1,7.6,0,0,304
2018-11-09 03:00:00,"Clear","sky is clear",1,6.7,0,0,375
2018-11-09 04:00:00,"Clouds","scattered clouds",40,5.9,0,0,881
2018-11-09 05:00:00,"Clear","sky is clear",1,5.5,0,0,2696
2018-11-09 06:00:00,"Clear","sky is clear",1,4.7,0,0,5479
2018-11-09 07:00:00,"Clear","sky is clear",1,3.9,0,0,5804
2018-11-09 08:00:00,"Clear","sky is clear",1,3.4,0,0,5268
2018-11-09 09:00:00,"Clear","sky is clear",1,4.7,0,0,4796
2018-11-09 10:00:00,"Clear","sky is clear",1,5.7,0,0,4471
2018-11-09 11:00:00,"Clear","sky is clear",1,6.8,0,0,4423
2018-11-09 12:00:00,"Clear","sky is clear",1,7.4,0,0,4523
2018-11-09 13:00:00,"Clear","sky is clear",1,8.1,0,0,4586
2018-11-09 14:00:00,"Clear","sky is clear",1,8.8,0,0,4748
2018-11-09 15:00:00,"Clear","sky is clear",1,9,0,0,5052
2018-11-09 16:00:00,"Clear","sky is clear",1,8.9,0,0,5665
2018-11-09 17:00:00,"Clear","sky is clear",1,7.7,0,0,5425
2018-11-09 18:00:00,"Clear","sky is clear",1,5,0,0,4386
2018-11-09 19:00:00,"Clear","sky is clear",1,2.5,0,0,3277
2018-11-09 20:00:00,"Clear","sky is clear",1,0.4,0,0,2550
2018-11-09 21:00:00,"Clear","sky is clear",1,-0.3,0,0,2783
2018-11-09 22:00:00,"Clear","sky is clear",1,-1,0,0,2425
2018-11-09 23:00:00,"Clear","sky is clear",1,-1.3,0,0,1738
2018-11-10 00:00:00,"Clear","sky is clear",1,-1.7,0,0,970
2018-11-10 01:00:00,"Clear","sky is clear",1,-1.6,0,0,608
2018-11-10 02:00:00,"Clear","sky is clear",1,-1.1,0,0,482
2018-11-10 03:00:00,"Clear","sky is clear",1,-0.9,0,0,338
2018-11-10 04:00:00,"Clear","sky is clear",1,-0.1,0,0,377
2018-11-10 05:00:00,"Clear","sky is clear",1,0.4,0,0,644
2018-11-10 06:00:00,"Clear","sky is clear",1,0.7,0,0,1179
2018-11-10 07:00:00,"Clear","sky is clear",1,0.7,0,0,1874
2018-11-10 08:00:00,"Clear","sky is clear",1,0.7,0,0,2844
2018-11-10 09:00:00,"Clear","sky is clear",1,2.6,0,0,3536
2018-11-10 10:00:00,"Clear","sky is clear",1,5.4,0,0,4306
2018-11-10 11:00:00,"Clear","sky is clear",1,7.7,0,0,4218
2018-11-10 12:00:00,"Clear","sky is clear",1,9,0,0,4511
2018-11-10 13:00:00,"Clear","sky is clear",1,10.1,0,0,4260
2018-11-10 14:00:00,"Clear","sky is clear",1,11.3,0,0,4167
2018-11-10 15:00:00,"Clear","sky is clear",1,12.1,0,0,4213
2018-11-10 16:00:00,"Clear","sky is clear",1,11.9,0,0,4319
2018-11-10 17:00:00,"Clear","sky is clear",1,10.6,0,0,4268
2018-11-10 18:00:00,"Clear","sky is clear",1,9.1,0,0,3973
2018-11-10 19:00:00,"Clear","sky is clear",1,8.4,0,0,3161
2018-11-10 20:00:00,"Clear","sky is clear",1,7.9,0,0,2512
2018-11-10 21:00:00,"Clear","sky is clear",1,7.7,0,0,2456
2018-11-10 22:00:00,"Clear","sky is clear",1,7.7,0,0,2683
2018-11-10 23:00:00,"Clear","sky is clear",1,7.3,0,0,1612
2018-11-11 00:00:00,"Clear","sky is clear",1,7.2,0,0,972
2018-11-11 01:00:00,"Clear","sky is clear",1,6.7,0,0,604
2018-11-11 02:00:00,"Clear","sky is clear",1,6.3,0,0,476
2018-11-11 03:00:00,"Clear","sky is clear",1,6,0,0,339
2018-11-11 04:00:00,"Clear","sky is clear",1,5.7,0,0,379
2018-11-11 05:00:00,"Clear","sky is clear",1,5.8,0,0,531
2018-11-11 06:00:00,"Clear","sky is clear",1,5.5,0,0,859
2018-11-11 07:00:00,"Clear","sky is clear",1,5.3,0,0,1287
2018-11-11 08:00:00,"Clear","sky is clear",1,5.3,0,0,1844
2018-11-11 09:00:00,"Clear","sky is clear",1,6.6,0,0,2337
2018-11-11 10:00:00,"Clear","sky is clear",1,9.6,0,0,3199
2018-11-11 11:00:00,"Clear","sky is clear",1,11.7,0,0,3448
2018-11-11 12:00:00,"Clear","sky is clear",1,13.1,0,0,3650
2018-11-11 13:00:00,"Clear","sky is clear",1,14.3,0,0,3747
2018-11-11 14:00:00,"Clear","sky is clear",1,15.3,0,0,3495
2018-11-11 15:00:00,"Clear","sky is clear",1,15.9,0,0,3911
2018-11-11 16:00:00,"Clear","sky is clear",1,15.7,0,0,4169
2018-11-11 17:00:00,"Clear","sky is clear",1,14.5,0,0,3834
2018-11-11 18:00:00,"Clear","sky is clear",1,12.4,0,0,3293
2018-11-11 19:00:00,"Haze","haze",1,11.4,0,0,2564
2018-11-11 20:00:00,"Clear","sky is clear",1,9.8,0,0,2118
2018-11-11 21:00:00,"Clear","sky is clear",1,9.4,0,0,1707
2018-11-11 22:00:00,"Clear","sky is clear",1,9.2,0,0,1221
2018-11-11 23:00:00,"Clear","sky is clear",1,8.4,0,0,829
2018-11-12 00:00:00,"Clear","sky is clear",1,7.9,0,0,536
2018-11-12 01:00:00,"Clear","sky is clear",1,6.7,0,0,340
2018-11-12 02:00:00,"Clear","sky is clear",1,6.5,0,0,284
2018-11-12 03:00:00,"Clear","sky is clear",1,6.4,0,0,358
2018-11-12 04:00:00,"Clear","sky is clear",1,5.7,0,0,862
2018-11-12 05:00:00,"Clear","sky is clear",1,5.4,0,0,2749
2018-11-12 06:00:00,"Clear","sky is clear",1,5.1,0,0,5753
2018-11-12 07:00:00,"Mist","mist",75,5.1,0,0,5555
2018-11-12 08:00:00,"Clouds","overcast clouds",90,5.2,0,0,5502
2018-11-12 09:00:00,"Clouds","overcast clouds",90,6.5,0,0,4693
2018-11-12 10:00:00,"Clouds","overcast clouds",90,7.3,0,0,4042
2018-11-12 11:00:00,"Clouds","overcast clouds",90,7.9,0,0,4129
2018-11-12 12:00:00,"Clouds","overcast clouds",90,8.3,0,0,4329
2018-11-12 13:00:00,"Clouds","overcast clouds",90,8.8,0,0,4109
2018-11-12 14:00:00,"Clouds","overcast clouds",90,10,0,0,4501
2018-11-12 15:00:00,"Clouds","broken clouds",75,10.1,0,0,5304
2018-11-12 16:00:00,"Clear","sky is clear",1,9.9,0,0,6249
2018-11-12 17:00:00,"Clear","sky is clear",1,9.1,0,0,5809
2018-11-12 18:00:00,"Clouds","broken clouds",75,7.3,0,0,3900
2018-11-12 19:00:00,"Clouds","scattered clouds",40,7.2,0,0,2557
2018-11-12 20:00:00,"Clear","sky is clear",1,6.6,0,0,2219
2018-11-12 21:00:00,"Mist","mist",75,5.6,0,0,1904
2018-11-12 22:00:00,"Mist","mist",1,5,0,0,1243
2018-11-12 23:00:00,"Fog","fog",40,3.9,0,0,873
2018-11-12 23:00:00,"Mist","mist",40,3.9,0,0,874
2018-11-13 00:00:00,"Fog","fog",90,2.2,0,0,495
2018-11-13 00:00:00,"Mist","mist",90,2.2,0,0,490
2018-11-13 01:00:00,"Mist","mist",1,1.1,0,0,317
2018-11-13 01:00:00,"Fog","fog",1,1.1,0,0,307
2018-11-13 01:00:00,"Haze","haze",1,1.1,0,0,310
2018-11-13 02:00:00,"Mist","mist",1,0.5,0,0,243
2018-11-13 02:00:00,"Fog","fog",1,0.5,0,0,236
2018-11-13 02:00:00,"Haze","haze",1,0.5,0,0,245
2018-11-13 03:00:00,"Mist","mist",1,0.3,0,0,329
2018-11-13 03:00:00,"Fog","fog",1,0.3,0,0,324
2018-11-13 03:00:00,"Haze","haze",1,0.3,0,0,323
2018-11-13 04:00:00,"Mist","mist",75,0.4,0,0,885
2018-11-13 04:00:00,"Fog","fog",75,0.4,0,0,894
2018-11-13 04:00:00,"Haze","haze",75,0.4,0,0,885
2018-11-13 05:00:00,"Mist","mist",75,1.3,0,0,2763
2018-11-13 05:00:00,"Fog","fog",75,1.3,0,0,2766
2018-11-13 06:00:00,"Mist","mist",90,2.2,0,0,5638
2018-11-13 06:00:00,"Fog","fog",90,2.2,0,0,5631
2018-11-13 07:00:00,"Mist","mist",90,3.3,0,0,5700
2018-11-13 07:00:00,"Rain","light rain",90,3.3,0,0,5698
2018-11-13 08:00:00,"Mist","mist",75,3.5,0,0,4794
2018-11-13 09:00:00,"Mist","mist",75,4.3,0,0,5328
2018-11-13 09:00:00,"Haze","haze",75,4.3,0,0,5324
2018-11-13 10:00:00,"Mist","mist",40,6,0,0,4186
2018-11-13 11:00:00,"Clouds","scattered clouds",40,8.4,0,0,4348
2018-11-13 12:00:00,"Clouds","scattered clouds",40,10.2,0,0,4452
2018-11-13 13:00:00,"Clouds","scattered clouds",40,11.3,0,0,4737
2018-11-13 14:00:00,"Clouds","broken clouds",75,11.9,0,0,5007
2018-11-13 15:00:00,"Clouds","scattered clouds",40,12.4,0,0,5124
2018-11-13 16:00:00,"Clouds","scattered clouds",40,12.1,0,0,6439
2018-11-13 17:00:00,"Clouds","scattered clouds",40,10.5,0,0,6039
2018-11-13 18:00:00,"Clear","sky is clear",1,9.4,0,0,4219
2018-11-13 19:00:00,"Clear","sky is clear",1,8.3,0,0,2928
2018-11-13 20:00:00,"Clear","sky is clear",1,6.8,0,0,2634
2018-11-13 21:00:00,"Mist","mist",1,6.9,0,0,2929
2018-11-13 22:00:00,"Clear","sky is clear",1,6.8,0,0,3177
2018-11-13 23:00:00,"Clear","sky is clear",1,5.1,0,0,1030
2018-11-14 00:00:00,"Mist","mist",1,4,0,0,502
2018-11-14 01:00:00,"Mist","mist",1,2.8,0,0,335
2018-11-14 02:00:00,"Mist","mist",1,2,0,0,253
2018-11-14 02:00:00,"Fog","fog",1,2,0,0,253
2018-11-14 03:00:00,"Mist","mist",90,1.3,0,0,342
2018-11-14 03:00:00,"Fog","fog",90,1.3,0,0,352
2018-11-14 04:00:00,"Fog","fog",1,0.6,0,0,866
2018-11-14 04:00:00,"Mist","mist",1,0.6,0,0,867
2018-11-14 05:00:00,"Mist","mist",1,0.7,0,0,2792
2018-11-14 06:00:00,"Mist","mist",1,1,0,0,5699
2018-11-14 07:00:00,"Mist","mist",75,0.5,0,0,4539
2018-11-14 08:00:00,"Mist","mist",40,1.6,0,0,5591
2018-11-14 09:00:00,"Clouds","few clouds",20,4.9,0,0,5115
2018-11-14 10:00:00,"Clouds","few clouds",20,8.5,0,0,4236
2018-11-14 11:00:00,"Clouds","few clouds",20,11.3,0,0,4354
2018-11-14 12:00:00,"Clouds","few clouds",20,13.1,0,0,4552
2018-11-14 13:00:00,"Clouds","few clouds",20,14.6,0,0,4470
2018-11-14 14:00:00,"Clouds","few clouds",20,15.5,0,0,4587
2018-11-14 15:00:00,"Clouds","few clouds",20,15.5,0,0,5325
2018-11-14 16:00:00,"Clouds","scattered clouds",40,14.6,0,0,6309
2018-11-14 17:00:00,"Clear","sky is clear",1,13.8,0,0,5846
2018-11-14 18:00:00,"Clear","sky is clear",1,12.3,0,0,4165
2018-11-14 19:00:00,"Clear","sky is clear",1,11.6,0,0,3063
2018-11-14 20:00:00,"Clear","sky is clear",1,10.8,0,0,2637
2018-11-14 21:00:00,"Clear","sky is clear",1,10.6,0,0,2225
2018-11-14 22:00:00,"Clear","sky is clear",1,10.2,0,0,1426
2018-11-14 23:00:00,"Clear","sky is clear",1,10.3,0,0,891
2018-11-15 00:00:00,"Clear","sky is clear",1,10.3,0,0,477
2018-11-15 01:00:00,"Clear","sky is clear",1,10.1,0,0,311
2018-11-15 02:00:00,"Clear","sky is clear",1,9.7,0,0,262
2018-11-15 03:00:00,"Clear","sky is clear",1,9.3,0,0,345
2018-11-15 04:00:00,"Clear","sky is clear",1,8.7,0,0,838
2018-11-15 05:00:00,"Clear","sky is clear",1,8.3,0,0,2748
2018-11-15 06:00:00,"Clouds","overcast clouds",90,7.7,0,0,5871
2018-11-15 07:00:00,"Clouds","overcast clouds",90,7.3,0,0,5830
